@relation synthetic1
@attribute x real
@attribute y real
@attribute class {1,2}
@data
-0.45, 0.01,1
 0.16,-1.29,1
-0.33, 0.83,1
 1.88,-0.64,1
-0.23, 0.68,1
-0.67,-1.92,1
-0.14,-0.16,1
-0.17, 0.62,1
 1.68,-0.51,1
-1.50,-1.52,1
-1.92,-0.08,1
 1.07, 1.79,1
 0.35, 1.69,1
 0.05,-1.79,1
-1.15,-0.09,1
-1.79,-0.66,1
-1.38, 0.66,1
 1.38,-1.80,1
-0.55,-0.74,1
-0.41,-0.90,1
-1.57,-0.76,1
-0.06,-0.37,1
-1.87,-1.63,1
 1.52, 0.98,1
 1.41,-1.84,1
 0.64, 1.41,1
-0.45, 1.47,1
 1.92, 0.53,1
 0.78, 0.54,1
-0.69, 1.44,1
-0.28,-0.61,1
 0.50,-1.77,1
-1.43,-0.52,1
 1.71, 1.43,1
-1.71, 0.72,1
 1.97, 0.20,1
 0.22,-1.33,1
 0.17, 0.02,1
-0.16, 1.89,1
-0.30,-1.10,1
 0.51, 1.86,1
-1.11, 0.07,1
-1.64, 0.79,1
 1.26,-0.51,1
 1.64, 1.24,1
 1.80, 1.57,1
 0.05, 0.13,1
-1.96,-0.09,1
-0.20, 0.65,1
-1.95,-0.06,1
 0.61, 0.55,1
 0.37, 1.05,1
 1.30,-1.67,1
 1.06,-0.37,1
 1.00,-1.52,1
 1.81,-1.77,1
-0.34, 0.15,1
-0.76,-0.46,1
 0.26, 0.11,1
 1.90, 1.68,1
 1.53,-1.34,1
-0.34, 0.17,1
-1.91,-0.11,1
 1.77,-0.71,1
 0.22,-0.10,1
 1.98,-1.58,1
-0.70,-1.41,1
 1.18, 1.50,1
 1.57, 0.12,1
 0.74,-0.54,1
-0.20,-0.70,1
 0.31, 1.83,1
 0.32, 0.25,1
 0.49, 0.64,1
 1.35,-1.95,1
-1.99, 0.97,1
 1.81, 0.86,1
 1.28,-0.57,1
 1.29,-0.12,1
-1.13,-1.60,1
-0.68,-1.77,1
 1.42, 0.37,1
-1.25,-0.02,1
 0.29, 0.44,1
 0.42, 0.83,1
-0.37, 0.62,1
-1.58, 0.84,1
-1.50,-1.03,1
 0.12,-0.48,1
 1.97, 0.94,1
 0.02, 1.56,1
 1.01,-1.71,1
-0.15, 1.32,1
 1.83,-1.60,1
-1.33,-0.04,1
 0.92,-1.52,1
-0.67, 0.25,1
 0.86,-0.20,1
-1.56,-1.79,1
 0.74, 0.24,1
-0.60,-0.61,1
 0.67, 0.39,1
-0.33,-1.96,1
 1.63, 1.39,1
 0.42,-1.74,1
 1.28,-0.29,1
 1.57, 1.48,1
-0.32,-0.96,1
-1.92, 0.04,1
 0.39, 1.83,1
 0.73,-1.57,1
 0.38, 1.31,1
 1.44,-0.75,1
 0.37, 1.07,1
 1.64, 1.61,1
-1.05,-0.14,1
 0.16, 0.24,1
-1.94,-0.44,1
 0.05, 0.06,1
 0.31,-0.61,1
-0.39, 0.55,1
-0.37, 1.56,1
 1.66, 1.10,1
 0.62, 1.91,1
-1.33,-1.56,1
-1.96,-1.86,1
 0.53,-0.23,1
-0.30, 0.01,1
-0.74,-0.21,1
-1.47,-0.60,1
-1.84, 0.19,1
-1.85, 1.11,1
-0.39,-1.80,1
 0.35, 0.10,1
-1.67, 0.92,1
-0.37, 1.10,1
-0.83,-0.33,1
-0.24,-0.29,1
-1.74,-1.99,1
 0.34,-0.21,1
 1.11, 0.29,1
 0.70, 0.09,1
-1.87,-1.41,1
 0.55,-0.03,1
-1.44,-0.76,1
 0.13, 0.20,1
-1.80,-1.83,1
 0.99, 1.93,1
 1.93, 1.17,1
-0.57,-1.79,1
-1.87,-0.04,1
 0.64,-0.00,1
 1.57, 0.82,1
-0.03,-2.00,1
-1.50,-0.51,1
 0.59,-1.80,1
 1.68,-1.99,1
-1.76,-1.87,1
-1.23, 0.47,1
-0.33,-1.64,1
 0.11,-0.67,1
-0.27,-1.53,1
-1.56,-1.14,1
-0.41,-1.29,1
 0.27, 0.25,1
-0.60, 0.63,1
-1.76, 0.55,1
 1.72, 1.57,1
 1.90,-2.00,1
-1.47,-0.44,1
 1.68,-1.32,1
 0.12,-0.60,1
 1.67, 1.08,1
-0.11, 1.29,1
-1.43, 0.72,1
 1.91, 1.82,1
 1.97,-1.82,1
 1.99, 0.55,1
 0.90,-1.85,1
-1.84, 0.44,1
-1.46, 0.68,1
 1.03,-0.46,1
 0.33,-0.22,1
 0.16, 0.87,1
-1.56, 0.48,1
 1.06, 0.22,1
 1.95, 0.68,1
 1.10, 1.92,1
-0.07, 1.35,1
 0.51,-0.64,1
 1.86, 1.40,1
-0.62,-1.83,1
 0.74,-0.09,1
-0.49, 0.08,1
 1.01, 0.45,1
-0.03,-1.06,1
-0.18, 1.52,1
-1.98, 1.56,1
-0.11, 1.48,1
-1.92, 1.72,1
-0.27,-0.17,1
-0.44,-1.20,1
-1.67, 0.78,1
-1.37, 1.59,1
-0.55, 0.17,1
-0.30,-1.05,1
 0.13, 1.67,1
-1.43,-1.86,1
-1.94,-1.54,1
 0.91,-0.18,1
-0.53, 0.34,1
 1.97,-0.39,1
 0.34,-0.69,1
 0.35, 1.19,1
 0.65,-0.21,1
 0.05,-0.77,1
 1.19,-1.93,1
-1.17, 1.59,1
-1.89,-1.13,1
 0.18,-0.29,1
 0.64,-1.49,1
-1.06,-0.08,1
 0.57,-1.66,1
-0.07,-0.44,1
 0.66,-1.45,1
 2.00,-1.89,1
 0.44, 0.54,1
-0.45,-0.98,1
-0.28,-0.86,1
 0.93,-0.24,1
 1.66, 1.74,1
 1.87,-0.13,1
 0.71,-0.34,1
 0.13, 1.36,1
 0.57,-1.67,1
-1.40, 0.20,1
-0.08,-1.16,1
-1.94,-1.83,1
-1.41,-1.73,1
-1.40,-0.11,1
 0.26,-1.99,1
-0.48, 1.13,1
-0.59,-1.53,1
-0.84,-1.89,1
 1.18, 1.51,1
 0.80, 0.37,1
-1.75, 0.66,1
 1.93,-1.60,1
-1.23,-0.03,1
 0.36, 0.89,1
 1.68,-1.48,1
 0.53,-0.49,1
-1.57, 0.07,1
 0.43, 1.75,1
-0.43, 0.23,1
 1.73, 1.97,1
-1.20, 1.95,1
 1.46,-0.60,1
-0.96,-0.22,1
-0.12, 0.48,1
-1.16,-1.78,1
 0.21,-0.17,1
 1.12,-0.25,1
 0.12,-0.42,1
 0.56, 1.51,1
 1.15, 1.59,1
-0.23, 0.66,1
 0.27, 0.67,1
 1.71, 1.13,1
 0.49, 1.35,1
-0.53, 0.42,1
-0.88,-1.91,1
 0.37, 0.51,1
 0.32,-1.27,1
 1.27,-1.43,1
-0.57,-1.86,1
-1.60,-1.98,1
 0.59, 1.48,1
-0.71,-1.64,1
 0.07, 0.29,1
-1.39,-1.32,1
 0.08, 1.83,1
-0.96,-1.96,1
 1.26,-1.63,1
 1.50, 1.08,1
-0.45, 1.92,1
 0.52, 1.44,1
-0.12,-0.15,1
-0.21,-1.60,1
-0.88, 1.94,1
-0.32, 0.72,1
-1.29,-1.69,1
-1.02,-1.58,1
-0.12,-0.67,1
-0.73,-0.13,1
 1.74,-1.10,1
 1.97,-0.02,1
-1.99, 1.68,1
-0.46,-1.93,1
 0.22, 0.99,1
-0.01, 0.29,1
 1.63,-1.40,1
-0.12, 1.88,1
 0.49,-0.69,1
 0.96,-0.41,1
 0.06, 2.00,1
 1.21, 1.55,1
 1.70, 1.17,1
-1.50, 0.82,1
 1.65,-0.26,1
 1.14, 1.51,1
-1.82, 1.73,1
 0.38,-0.11,1
-0.30,-1.36,1
 1.70,-0.51,1
 1.09,-1.60,1
-0.03,-1.13,1
-0.29, 1.74,1
-1.73,-1.85,1
 1.71, 1.56,1
-1.84,-1.46,1
-0.49,-0.65,1
-1.65, 1.52,1
 0.12,-0.45,1
 1.82, 1.85,1
 1.88,-0.46,1
-1.77, 0.50,1
 0.61,-1.61,1
 1.52, 1.47,1
-0.29,-0.75,1
 0.33,-0.63,1
-1.73, 0.52,1
 1.63, 1.98,1
 1.38,-1.91,1
-1.72,-0.84,1
 0.57,-1.26,1
-1.90,-1.51,1
 1.02, 0.48,1
-0.28, 0.11,1
-0.95, 0.40,1
-1.89, 0.50,1
 1.92, 0.10,1
-0.62, 0.04,1
-1.64,-1.03,1
-0.73,-1.48,1
-1.86,-0.42,1
 1.40, 1.34,1
-0.55,-0.22,1
 1.64, 1.80,1
-0.60,-1.50,1
 1.34,-0.08,1
-1.95,-0.65,1
 0.59, 1.77,1
 1.69, 1.17,1
 0.48, 0.98,1
 0.10, 0.66,1
-0.19,-1.37,1
 0.93, 0.43,1
 0.55, 0.47,1
-1.75,-1.77,1
 1.67, 0.79,1
 0.05, 0.48,1
 1.85, 1.80,1
 0.41,-0.15,1
 0.88,-0.49,1
 0.01, 0.41,1
-0.11, 1.33,1
-0.37, 0.53,1
-0.85,-1.86,1
 1.35, 1.79,1
 1.14, 1.94,1
-1.42, 1.74,1
-0.39, 0.54,1
-0.19, 0.12,1
 1.74,-0.76,1
 0.90,-1.65,1
-1.86, 1.60,1
-0.52,-1.76,1
 0.36,-0.52,1
-0.67, 0.37,1
-0.83,-0.42,1
-0.06,-1.79,1
 0.25, 1.55,1
 0.11, 0.20,1
 1.13,-0.48,1
 0.84, 1.57,1
-1.62, 0.01,1
-1.69,-1.30,1
 1.07,-1.99,1
 0.86,-0.31,1
-0.40, 0.16,1
-1.57, 0.59,1
 1.55,-0.63,1
 0.27, 1.38,1
-1.81, 0.02,1
 0.87,-1.67,1
-0.44,-0.58,1
-1.78, 1.59,1
-0.72, 1.59,1
-1.72, 1.62,1
-1.64, 0.65,1
-0.77,-1.91,1
 0.80,-0.46,1
-1.93, 1.62,1
-1.77,-1.00,1
-1.49,-0.34,1
 0.63,-1.53,1
-0.07, 1.00,1
 1.48, 1.23,1
 1.28, 1.45,1
-1.32,-1.43,1
 1.84, 1.14,1
-0.17,-1.25,1
 1.38, 0.62,1
 1.82,-0.18,1
-0.51, 0.22,1
 1.23, 1.72,1
 0.91, 1.90,1
 1.57,-1.33,1
 0.55,-0.78,1
 1.16, 0.02,1
-1.31,-0.41,1
-1.70, 0.69,1
-0.57,-0.02,1
 1.63,-1.71,1
 1.94,-0.15,1
 0.50,-0.73,1
-0.26, 1.47,1
-0.69, 1.86,1
-1.89,-1.41,1
-0.45, 0.71,1
-1.65,-1.71,1
-1.24,-0.54,1
 1.25, 0.04,1
-0.65,-1.47,1
-1.18, 1.49,1
 1.50, 0.05,1
 1.60,-1.25,1
-0.16, 1.17,1
 0.41, 1.99,1
 1.48, 0.61,1
-0.30,-1.17,1
-0.19, 1.80,1
-1.68, 0.22,1
-1.43, 1.84,1
-1.15, 1.65,1
-1.18, 0.41,1
-0.76,-1.61,1
-0.57, 0.38,1
 1.37,-1.98,1
-1.64, 0.38,1
-1.22,-1.58,1
 1.66, 1.31,1
-0.03, 0.76,1
-1.84, 1.17,1
-0.51,-0.37,1
-1.51,-0.05,1
 0.84,-0.12,1
-1.89, 1.52,1
 0.71, 0.02,1
 0.14,-1.78,1
 0.70, 0.21,1
 0.17, 1.15,1
-1.65,-1.87,1
 1.31,-0.59,1
 0.32,-0.33,1
-0.62,-1.50,1
 0.11, 1.47,1
 1.53, 1.87,1
 1.66,-1.04,1
 0.46,-1.62,1
 1.90,-0.13,1
 0.03,-1.69,1
-1.61, 0.24,1
-1.81, 0.13,1
-0.68,-1.85,1
 0.37, 1.05,1
 0.33,-1.42,1
-0.27,-0.21,1
 0.77,-1.79,1
 0.17, 0.84,1
 1.74, 1.12,1
 0.32, 1.83,1
-1.37, 1.48,1
-1.48, 1.93,1
-1.92, 1.43,1
 1.67, 1.53,1
-1.25, 0.23,1
 0.78, 1.90,1
-0.53,-0.49,1
 0.48,-1.85,1
 1.73,-0.52,1
 1.13,-1.74,1
-1.85,-1.90,1
 0.68, 1.60,1
-1.03,-1.08,2
 1.00, 0.98,2
-0.99, 0.97,2
 0.93,-1.07,2
-1.03,-1.00,2
 0.92, 0.97,2
-1.06, 0.98,2
 1.04,-0.99,2
-0.97,-0.97,2
 0.98, 0.94,2
-1.09, 1.01,2
 0.94,-1.10,2
-1.08,-1.05,2
 1.06, 1.02,2
-0.94, 0.91,2
 1.08,-0.93,2
-0.95,-0.90,2
 0.91, 1.04,2
-1.06, 0.93,2
 1.09,-0.97,2
-1.04,-1.07,2
 1.06, 1.01,2
-1.07, 0.98,2
 1.08,-0.95,2
-1.02,-0.91,2
 1.02, 0.96,2
-1.07, 0.98,2
 0.97,-1.08,2
-1.07,-1.01,2
 0.98, 1.09,2
-0.97, 1.08,2
 1.06,-1.03,2
-1.09,-0.92,2
 1.09, 1.09,2
-1.10, 0.99,2
 1.05,-0.93,2
-1.07,-1.10,2
 0.99, 1.03,2
-1.09, 0.95,2
 0.97,-1.02,2
-0.98,-1.06,2
 1.07, 0.97,2
-0.95, 1.03,2
 1.09,-1.03,2
-1.07,-1.07,2
 0.92, 0.97,2
-1.10, 0.97,2
 1.03,-1.01,2
-1.04,-1.08,2
 1.08, 0.91,2
-1.07, 1.04,2
 0.92,-1.00,2
-0.95,-1.09,2
 0.96, 1.06,2
-1.06, 1.05,2
 1.02,-1.02,2
-1.03,-1.06,2
 1.06, 0.93,2
-0.95, 1.06,2
 1.04,-0.93,2
-0.99,-0.92,2
 0.94, 1.10,2
-1.05, 0.93,2
 1.02,-1.09,2
-0.93,-0.98,2
 0.98, 1.02,2
-0.94, 0.98,2
 0.98,-0.90,2
-0.99,-0.91,2
 0.97, 1.07,2
-0.96, 0.92,2
 0.99,-1.07,2
-0.94,-1.00,2
 1.07, 0.91,2
-0.96, 1.00,2
 0.98,-1.03,2
-1.04,-1.03,2
 0.94, 0.98,2
-0.92, 0.91,2
 1.05,-1.04,2
-0.93,-1.08,2
 0.96, 1.02,2
-0.97, 0.92,2
 1.04,-0.96,2
-0.96,-0.97,2
 1.00, 0.98,2
-1.10, 0.98,2
 0.96,-0.95,2
-1.00,-1.00,2
 0.93, 0.94,2
-1.00, 1.06,2
 0.99,-0.96,2
-0.97,-1.03,2
 0.94, 0.92,2
-1.06, 0.99,2
 1.07,-1.04,2
-1.04,-1.08,2
 1.04, 1.02,2
-1.06, 1.08,2
 1.05,-1.09,2
-0.94,-0.94,2
 0.91, 0.93,2
-0.92, 1.06,2
 0.97,-1.06,2
-0.99,-1.02,2
 0.95, 0.92,2
-1.01, 1.07,2
 1.03,-0.98,2
-1.01,-1.07,2
 1.02, 1.01,2
-1.02, 1.08,2
 0.95,-0.93,2
-0.95,-0.91,2
 1.09, 0.95,2
-0.96, 0.94,2
 1.08,-1.07,2
-0.98,-1.03,2
 0.98, 0.97,2
-1.09, 1.08,2
 1.02,-0.93,2
-0.98,-1.07,2
 1.06, 1.08,2
-1.03, 0.98,2
 1.06,-0.99,2
-1.05,-1.01,2
 1.03, 0.96,2
-0.91, 0.96,2
 1.05,-1.07,2
-1.07,-0.99,2
 0.99, 0.98,2
-0.91, 1.10,2
 0.95,-1.03,2
-1.08,-0.94,2
 1.09, 0.99,2
-1.10, 1.04,2
 1.05,-0.92,2
-1.01,-1.03,2
 1.09, 0.92,2
-0.98, 1.07,2
 1.04,-1.01,2
-0.98,-1.08,2
 0.98, 1.06,2
-0.96, 0.90,2
 0.93,-1.03,2
-0.97,-1.04,2
 0.95, 0.99,2
-1.07, 1.00,2
 0.94,-0.97,2
-0.95,-1.04,2
 0.94, 1.09,2
-1.04, 1.01,2
 0.94,-1.03,2
-1.04,-0.96,2
 1.06, 0.92,2
-0.98, 1.04,2
 0.99,-1.06,2
-1.04,-0.96,2
 1.01, 1.05,2
-1.07, 1.02,2
 1.01,-0.90,2
-1.00,-0.95,2
 1.01, 0.95,2
-0.90, 0.99,2
 1.08,-1.05,2
-1.05,-1.04,2
 0.91, 1.02,2
-0.99, 0.90,2
 1.09,-1.01,2
-1.09,-0.99,2
 1.06, 1.09,2
-0.96, 1.06,2
 1.00,-1.02,2
-1.05,-0.97,2
 1.06, 1.04,2
-1.03, 0.95,2
 1.07,-1.09,2
-1.00,-0.96,2
 0.91, 1.02,2
-0.94, 0.98,2
 0.94,-0.91,2
-1.05,-0.91,2
 0.93, 1.07,2
-0.91, 1.08,2
 0.91,-1.07,2
-1.01,-1.06,2
 1.03, 1.03,2
-0.93, 1.01,2
 0.98,-1.00,2
-1.04,-1.07,2
 1.02, 1.09,2
-0.93, 0.91,2
 1.06,-0.91,2
-1.02,-0.96,2
 1.02, 0.99,2
-0.95, 0.91,2
 0.91,-1.08,2
-0.91,-1.09,2
 1.08, 0.99,2
-1.08, 1.07,2
 1.02,-0.95,2
-1.08,-0.99,2
 1.00, 1.04,2
-0.94, 0.91,2
 0.95,-0.95,2
-1.10,-0.94,2
 0.95, 0.95,2
-0.92, 0.90,2
 1.00,-0.93,2
-0.91,-1.09,2
 0.90, 1.05,2
-0.94, 1.00,2
 1.01,-1.00,2
-0.99,-1.09,2
 0.95, 1.03,2
-1.07, 1.04,2
 0.96,-0.99,2
-0.92,-0.98,2
 1.00, 0.98,2
-1.08, 1.10,2
 1.09,-1.07,2
-1.08,-0.96,2
 1.04, 0.95,2
-0.99, 1.01,2
 1.03,-1.01,2
-1.08,-0.99,2
 0.98, 0.96,2
-1.10, 1.06,2
 1.01,-1.10,2
-1.09,-1.01,2
 1.07, 1.04,2
-1.02, 1.06,2
 0.91,-1.02,2
-1.06,-0.97,2
 1.02, 1.00,2
-1.06, 1.07,2
 1.05,-0.92,2
-1.01,-0.94,2
 1.08, 0.95,2
-1.00, 1.09,2
 0.94,-0.91,2
-0.97,-1.06,2
 1.02, 1.05,2
-0.98, 1.10,2
 0.91,-0.95,2
-0.97,-1.05,2
 1.06, 1.08,2
-0.93, 1.02,2
 1.03,-1.03,2
-0.95,-0.96,2
 1.00, 0.97,2
-1.08, 1.01,2
 1.00,-1.01,2
-1.07,-1.03,2
 1.00, 1.04,2
-0.96, 0.94,2
 1.06,-1.03,2
-1.04,-0.98,2
 1.08, 1.04,2
-0.99, 0.96,2
 0.94,-1.06,2
-1.05,-1.01,2
 0.91, 0.97,2
-1.01, 0.98,2
 1.08,-0.99,2
-0.93,-0.91,2
 1.03, 1.08,2
-0.91, 0.97,2
 0.94,-0.94,2
-1.03,-0.98,2
 0.94, 0.95,2
-1.07, 1.06,2
 0.91,-1.07,2
-1.05,-1.06,2
 0.91, 1.00,2
-0.90, 1.09,2
 1.00,-0.98,2
-0.92,-1.10,2
 0.96, 0.94,2
-0.97, 0.98,2
 0.95,-0.95,2
-0.95,-0.97,2
 0.93, 1.07,2
-0.92, 1.04,2
 0.95,-1.10,2
-1.07,-1.03,2
 1.07, 0.95,2
-1.04, 1.08,2
 1.02,-0.98,2
-0.91,-1.09,2
 0.99, 0.96,2
-1.08, 1.01,2
 1.07,-0.91,2
-1.09,-1.03,2
 1.03, 1.09,2
-1.02, 1.04,2
 1.08,-1.03,2
-1.01,-1.00,2
 1.03, 1.05,2
-0.91, 1.10,2
 1.07,-0.92,2
-0.98,-1.06,2
 0.93, 0.96,2
-1.04, 0.98,2
 0.97,-1.03,2
-0.99,-0.94,2
 1.03, 1.05,2
-1.05, 0.93,2
 0.95,-1.08,2
-1.02,-0.95,2
 0.91, 0.91,2
-1.09, 0.92,2
 1.00,-0.93,2
-0.99,-0.93,2
 1.00, 0.97,2
-1.06, 0.96,2
 1.09,-0.96,2
-0.90,-0.96,2
 0.91, 0.90,2
-0.93, 1.06,2
 0.94,-1.06,2
-1.08,-1.07,2
 1.08, 0.98,2
-0.97, 1.09,2
 1.01,-1.10,2
-0.94,-1.06,2
 0.97, 1.09,2
-1.02, 1.01,2
 0.93,-1.07,2
-0.95,-0.97,2
 0.94, 0.99,2
-1.06, 0.93,2
 0.95,-0.99,2
-0.95,-1.01,2
 1.09, 0.92,2
-1.05, 0.97,2
 1.07,-1.03,2
-0.98,-1.06,2
 0.96, 1.02,2
-0.96, 0.92,2
 0.95,-0.91,2
-0.94,-1.05,2
 1.09, 1.04,2
-0.96, 0.91,2
 1.02,-0.93,2
-1.03,-0.92,2
 1.04, 1.09,2
-1.06, 0.95,2
 1.05,-0.99,2
-1.03,-1.04,2
 0.95, 0.91,2
-1.01, 1.00,2
 1.04,-1.08,2
-1.06,-0.99,2
 1.09, 0.91,2
-1.08, 1.03,2
 0.99,-1.01,2
-1.06,-0.98,2
 0.94, 1.03,2
-1.05, 0.94,2
 0.94,-0.91,2
-0.91,-1.06,2
 1.07, 1.06,2
-0.96, 0.94,2
 0.93,-1.01,2
-0.94,-1.01,2
 0.92, 1.07,2
-0.91, 0.97,2
 1.04,-0.97,2
-1.06,-0.98,2
 1.01, 0.91,2
-1.07, 0.95,2
 1.04,-1.02,2
-0.95,-1.08,2
 1.09, 0.91,2
-1.10, 0.92,2
 1.10,-1.07,2
-0.92,-1.10,2
 0.93, 0.99,2
-1.02, 1.09,2
 0.93,-1.07,2
-0.92,-1.00,2
 1.08, 1.05,2
-1.06, 0.95,2
 0.95,-1.07,2
-1.05,-1.04,2
 1.10, 1.09,2
-0.97, 1.07,2
 1.07,-0.96,2
-1.08,-1.04,2
 1.06, 0.94,2
-1.07, 0.94,2
 1.00,-1.06,2
-0.96,-1.05,2
 1.01, 0.93,2
-0.90, 0.99,2
 0.90,-1.09,2
-1.00,-1.08,2
 0.93, 0.90,2
-1.06, 1.00,2
 0.94,-0.91,2
-1.09,-1.00,2
 0.92, 1.06,2
-0.97, 0.92,2
 0.91,-0.97,2
-1.10,-0.93,2
 1.02, 1.01,2
-0.91, 1.00,2
 1.03,-1.04,2
-1.07,-1.08,2
 1.04, 1.08,2
-0.98, 1.03,2
 1.05,-0.98,2
-1.04,-0.98,2
 0.98, 1.00,2
-0.98, 0.90,2
 0.90,-1.07,2
-0.96,-0.99,2
 0.95, 1.03,2
-1.04, 1.04,2
 1.04,-0.94,2
-0.93,-1.07,2
 1.06, 1.09,2
-0.99, 1.04,2
 1.00,-0.99,2
-0.94,-0.98,2
 1.09, 0.98,2
-1.03, 1.08,2
 0.97,-1.06,2
-0.93,-0.92,2
 0.91, 1.06,2
-1.00, 1.06,2
 0.97,-0.99,2
-0.93,-1.03,2
 1.05, 0.95,2
-0.96, 0.91,2
 0.94,-1.05,2
-1.06,-1.06,2
 1.05, 0.98,2
-1.08, 1.00,2
 1.01,-0.94,2
-0.99,-0.99,2
 1.03, 0.98,2
-1.03, 0.93,2
 1.09,-0.99,2
-0.91,-1.09,2
 1.05, 0.92,2
-1.04, 1.08,2
 1.09,-0.92,2
-1.00,-0.96,2
 1.03, 0.98,2
-1.02, 0.99,2
 0.94,-1.10,2
-1.00,-1.02,2
 1.06, 0.96,2
-0.90, 0.92,2
 0.93,-0.96,2
-1.07,-1.00,2
 1.07, 0.97,2
-0.94, 1.05,2
 1.06,-0.94,2
-0.95,-1.03,2
 0.93, 0.97,2
-1.07, 1.09,2
 0.96,-1.06,2
-0.93,-0.94,2
 1.07, 1.10,2
-0.97, 1.06,2
 1.02,-0.91,2
-1.08,-0.92,2
 0.98, 0.90,2
-1.10, 0.90,2
 0.95,-1.10,2
-0.91,-0.92,2
 0.90, 1.04,2
-0.92, 1.06,2
 0.91,-0.95,2
-1.06,-0.94,2
 0.91, 0.96,2
-1.08, 0.92,2
 0.92,-1.05,2
-1.08,-0.90,2
 0.97, 1.05,2
-1.02, 0.94,2
 0.91,-1.00,2
-1.08,-0.91,2
 0.92, 0.97,2
-1.02, 1.04,2
 1.04,-1.08,2
-0.99,-1.06,2
 0.95, 0.99,2
-1.05, 1.09,2
 1.08,-1.05,2
-1.07,-0.98,2
 1.10, 1.04,2
-1.03, 1.07,2
 0.96,-0.90,2
-1.06,-0.90,2
 0.93, 0.93,2
-1.07, 0.96,2
 0.93,-0.96,2
-0.99,-1.06,2
 0.97, 1.07,2
-0.94, 1.03,2
 1.04,-0.92,2
-1.03,-1.00,2
 1.03, 1.00,2
-1.01, 1.02,2
 1.00,-0.97,2
-1.08,-1.06,2
 0.91, 1.00,2
-0.93, 1.04,2
 1.06,-1.02,2
-1.00,-0.98,2
 1.01, 1.04,2
-0.96, 1.03,2
 0.95,-0.95,2
-1.00,-0.90,2
 1.04, 1.03,2
-1.10, 1.04,2
 0.94,-0.94,2
-1.01,-1.02,2
 1.10, 1.03,2
-0.92, 1.07,2
 0.95,-1.02,2
-1.03,-1.10,2
 1.10, 1.05,2
-0.94, 1.08,2
 1.08,-0.98,2
-1.08,-0.91,2
 0.99, 0.97,2
-1.00, 0.93,2
 1.07,-0.94,2
-1.09,-1.04,2
 0.96, 1.00,2
-0.97, 1.09,2
 1.01,-0.93,2
-0.96,-0.99,2
 1.09, 0.98,2
-1.09, 1.06,2
 1.03,-0.90,2
-1.09,-1.08,2
 0.93, 0.98,2
-1.03, 0.98,2
 0.94,-0.98,2
-0.94,-0.98,2
 1.08, 1.01,2
-0.92, 1.07,2
 1.03,-0.97,2
-1.02,-0.94,2
 1.05, 1.04,2
-1.10, 0.94,2
 1.02,-0.91,2
-0.93,-1.08,2
 0.92, 1.01,2
-1.02, 0.97,2
 1.00,-1.03,2
-0.99,-0.93,2
 1.04, 1.09,2
-1.06, 0.92,2
 0.97,-0.90,2
-0.94,-0.94,2
 1.10, 1.05,2
-1.08, 0.93,2
 0.94,-0.94,2
-1.09,-1.00,2
 1.09, 1.08,2
-0.97, 0.98,2
 1.00,-0.93,2
-0.95,-0.98,2
 1.06, 0.92,2
-1.08, 1.05,2
 0.93,-0.94,2
-1.01,-0.98,2
 0.90, 1.06,2
-1.05, 0.98,2
 1.02,-0.97,2
-0.91,-1.02,2
 1.06, 1.04,2
-0.94, 0.92,2
 0.91,-1.03,2
-0.92,-1.03,2
 0.97, 0.93,2
-0.93, 1.08,2
 0.98,-0.94,2
-1.01,-0.95,2
 0.97, 1.02,2
-1.00, 0.99,2
 0.98,-1.09,2
-0.99,-0.96,2
 0.99, 1.02,2
-1.09, 0.99,2
 1.02,-0.91,2
-0.95,-1.03,2
 0.94, 0.96,2
-1.03, 1.00,2
 0.93,-0.96,2
-1.04,-0.98,2
 1.09, 0.97,2
-0.92, 1.09,2
 0.99,-1.01,2
-0.94,-1.08,2
 0.94, 0.93,2
-0.99, 1.06,2
 0.98,-1.05,2
-1.02,-1.01,2
 1.05, 1.08,2
-0.93, 1.08,2
 1.01,-0.94,2
-1.09,-1.03,2
 1.06, 1.08,2
-1.05, 0.95,2
 0.94,-1.08,2
-0.97,-0.93,2
 0.99, 1.05,2
-0.92, 0.94,2
 0.98,-1.03,2
-0.98,-1.09,2
 1.06, 1.02,2
-1.04, 0.91,2
 1.07,-1.01,2
-1.09,-1.03,2
 1.03, 0.95,2
-0.93, 1.01,2
 1.06,-1.05,2
-0.92,-0.91,2
 1.08, 1.04,2
-1.04, 1.09,2
 1.02,-1.02,2
-1.03,-1.07,2
 1.07, 0.98,2
-0.94, 0.91,2
 1.00,-1.02,2
-1.01,-1.02,2
 0.94, 0.93,2
-1.09, 1.04,2
 0.98,-0.97,2
-1.01,-1.08,2
 0.97, 0.98,2
-0.96, 1.08,2
 1.02,-0.91,2
-1.05,-1.07,2
 0.92, 1.06,2
-1.08, 0.96,2
 1.06,-0.96,2
-0.96,-1.10,2
 0.94, 0.96,2
-0.94, 1.04,2
 1.06,-1.00,2
-1.02,-1.10,2
 0.90, 0.95,2
-1.03, 1.07,2
 1.02,-0.98,2
-1.08,-1.05,2
 0.92, 0.99,2
-1.05, 1.08,2
 0.97,-1.06,2
-1.10,-0.99,2
 0.95, 0.97,2
-1.09, 0.94,2
 1.04,-1.00,2
-1.03,-1.10,2
 1.03, 1.03,2
-1.10, 1.03,2
 1.08,-0.91,2
-1.01,-1.03,2
 1.04, 0.99,2
-1.08, 1.05,2
 1.01,-1.05,2
