@relation synthetic1
@attribute x real
@attribute y real
@attribute class {1,2}
@data
-0.03, 1.16,1
-1.20, 1.78,1
-1.54,-0.85,1
 0.41, 1.53,1
-0.53,-1.92,1
-0.72,-0.41,1
 0.52, 0.09,1
 1.60,-1.14,1
 1.99, 0.94,1
-0.11, 1.73,1
-0.02,-0.67,1
 0.85,-0.42,1
-0.36,-1.93,1
 0.09,-0.20,1
 0.42, 1.20,1
-0.97, 1.84,1
 0.00, 1.06,1
 0.51,-1.25,1
-1.90, 0.55,1
 1.62, 0.70,1
 1.32, 1.47,1
-0.16, 1.77,1
-0.97, 0.31,1
-0.33,-0.80,1
-0.23,-0.76,1
-0.66, 1.99,1
-1.36,-1.55,1
 0.45, 0.79,1
-1.48, 1.51,1
-1.89,-0.71,1
-1.49, 0.36,1
-1.67, 0.60,1
-1.56,-0.56,1
-0.83,-1.93,1
-1.62,-0.95,1
-1.18,-1.47,1
 0.06, 0.00,1
 0.58, 0.38,1
-1.12,-1.54,1
-0.41, 0.81,1
-0.58, 1.65,1
-0.33, 0.75,1
 1.33,-0.41,1
-0.52,-1.78,1
 0.56, 0.48,1
 1.99, 0.26,1
 1.76, 1.90,1
-0.28,-1.25,1
 0.69, 1.43,1
 0.17, 1.38,1
-0.41,-0.52,1
-1.03, 0.41,1
-1.53, 1.64,1
 1.83,-1.87,1
-1.36, 0.08,1
-0.98, 0.24,1
 0.10,-1.61,1
-1.72,-1.29,1
-1.67,-1.59,1
-0.05,-0.21,1
-1.85, 0.86,1
-1.30,-0.47,1
 1.80, 0.25,1
-1.67,-0.53,1
-1.74,-0.00,1
-1.38,-1.34,1
-0.02, 0.83,1
 0.14, 0.87,1
-1.47,-1.50,1
-1.86, 1.62,1
-0.32,-0.95,1
-1.89,-1.15,1
-0.76,-1.57,1
 0.39, 1.73,1
 0.67, 0.47,1
-1.92,-1.52,1
 0.94,-0.00,1
-1.23,-1.75,1
 0.60,-1.75,1
 1.73,-1.80,1
 0.92, 1.76,1
-0.71,-0.40,1
-0.99,-1.61,1
 0.01, 0.48,1
 0.46, 1.91,1
-0.88,-0.35,1
 0.17,-0.41,1
 1.54, 1.50,1
 0.09,-0.78,1
 1.41,-0.69,1
-1.88, 1.09,1
 1.19,-0.46,1
-1.46,-0.38,1
 0.02,-0.14,1
 0.41, 1.28,1
-0.44, 0.12,1
-1.57,-0.41,1
 1.11, 1.59,1
-2.00, 1.88,1
 1.45, 2.00,1
 0.09,-1.79,1
 1.59,-1.39,1
-1.39, 1.46,1
-0.19,-1.96,1
-0.42, 0.60,1
 0.29, 0.15,1
 1.94,-0.21,1
-1.14, 0.38,1
 1.20, 0.13,1
-0.37, 1.77,1
-1.46, 0.03,1
 1.34, 1.98,1
-1.86, 1.02,1
 1.79,-1.32,1
-1.25,-1.51,1
 0.44,-0.35,1
-0.23,-0.22,1
 1.69,-0.32,1
 0.09, 0.86,1
 0.19,-1.10,1
 1.03,-0.07,1
-0.25, 1.33,1
-1.17,-0.24,1
-1.88,-1.48,1
 1.36, 1.50,1
 0.58,-0.14,1
-1.63,-1.90,1
 0.21, 0.71,1
-0.11,-0.21,1
-1.72, 1.43,1
 0.15,-0.71,1
-1.82, 1.44,1
-0.62,-0.59,1
 0.73,-1.95,1
-0.06,-0.86,1
-1.77,-1.67,1
 0.21, 1.75,1
-0.07,-0.96,1
-1.75, 1.71,1
-1.65,-1.75,1
-0.73,-0.11,1
 1.57, 0.22,1
 0.28, 1.89,1
 0.09, 0.22,1
-0.60,-1.97,1
 0.14,-1.03,1
-1.79, 0.97,1
-0.20,-1.67,1
-1.33,-0.59,1
-0.20, 0.70,1
-1.81, 0.68,1
 1.29,-1.88,1
 1.47,-0.03,1
 1.71,-1.50,1
-1.73, 0.64,1
-1.91, 0.08,1
-0.91, 1.50,1
-1.58, 1.62,1
-1.66,-0.12,1
-0.01,-1.13,1
 0.12,-0.38,1
 1.91,-0.21,1
-0.57,-0.35,1
 1.37, 0.38,1
-0.49, 1.68,1
-0.22, 1.07,1
 1.68,-0.01,1
 1.51,-1.04,1
 1.72, 0.94,1
-1.33,-1.70,1
-0.31,-0.39,1
-0.55,-0.20,1
 0.01, 1.31,1
-1.91, 1.50,1
 0.89, 1.54,1
-0.27, 1.00,1
 0.05,-1.46,1
 0.60,-1.54,1
-1.43,-2.00,1
-1.89, 0.24,1
 0.51, 0.54,1
-1.07,-1.99,1
-1.54,-0.31,1
 1.94,-1.18,1
-0.48, 1.30,1
-1.01, 0.15,1
 1.91,-1.23,1
-1.40, 1.72,1
 1.97, 1.64,1
 0.93, 0.07,1
-0.76, 0.24,1
 1.78, 0.14,1
 1.34,-1.88,1
-1.82,-1.29,1
 1.73,-0.84,1
-0.75,-0.37,1
 0.09, 0.85,1
-1.02,-0.13,1
-1.50,-0.60,1
 1.15,-1.99,1
-0.18, 0.54,1
-0.15, 0.50,1
 1.53,-0.33,1
-0.50, 1.78,1
-1.86, 1.59,1
 0.23,-1.39,1
-0.61,-0.47,1
 1.81, 1.33,1
 1.51, 1.18,1
-1.61,-1.95,1
-1.99, 0.53,1
-0.10,-0.37,1
-0.40,-1.61,1
 0.04,-1.16,1
 1.68, 1.43,1
-0.54, 0.81,1
 1.75, 0.48,1
-0.16,-1.86,1
 0.03,-0.31,1
 0.93, 1.96,1
 1.46, 1.90,1
-0.08,-0.02,1
 0.01,-1.95,1
 0.50, 0.83,1
 1.44,-1.52,1
 0.95,-0.45,1
 1.62,-1.92,1
 2.00,-1.30,1
-1.87, 0.24,1
-1.62, 1.66,1
-0.29,-0.10,1
 0.63,-0.31,1
-0.46,-2.00,1
 1.74,-1.58,1
-0.03,-1.35,1
-0.55, 1.83,1
 0.02,-1.21,1
-0.26, 0.64,1
 0.09, 0.35,1
 1.68, 0.32,1
-1.63,-0.38,1
 1.49, 0.02,1
-0.29,-1.00,1
 0.30,-1.47,1
 1.70, 0.79,1
-0.78, 1.51,1
-1.07,-1.75,1
-1.87, 0.52,1
 1.96, 0.69,1
-1.02, 1.73,1
-1.82,-1.12,1
-1.86, 1.65,1
 1.52,-0.55,1
 1.73,-1.86,1
-0.48, 1.61,1
-1.11,-0.21,1
 1.94, 1.43,1
 1.95, 1.01,1
 1.68, 1.18,1
-1.12, 1.62,1
-0.21,-1.04,1
 1.28, 0.29,1
-1.61, 0.58,1
 1.96, 1.64,1
-1.70,-0.79,1
-1.86,-0.82,1
-0.57, 0.24,1
-1.12,-0.23,1
-0.44, 0.45,1
-1.80,-0.32,1
-1.50,-1.10,1
 1.53,-1.91,1
 0.62, 0.26,1
-1.91,-1.14,1
-1.83, 0.22,1
 1.68, 1.02,1
-0.03,-1.74,1
-0.46, 1.91,1
-0.59,-0.03,1
 0.91, 0.45,1
 0.57, 1.96,1
 0.63,-1.41,1
 0.55, 0.70,1
 1.47,-0.39,1
 1.36,-0.15,1
 1.51,-1.21,1
 0.78,-0.09,1
 0.23, 0.94,1
-0.40,-0.23,1
-0.95,-1.79,1
-0.08, 0.59,1
 1.98, 0.41,1
-0.23, 0.30,1
 0.11,-1.21,1
 0.26,-0.05,1
-1.81,-0.07,1
 1.94,-1.88,1
-1.75, 0.95,1
 0.20,-1.70,1
-0.25, 0.21,1
-0.62, 1.94,1
-1.71, 1.73,1
-0.26, 1.22,1
 0.57,-1.44,1
-1.53, 1.60,1
 1.38, 1.48,1
-1.38,-1.51,1
-1.12,-0.09,1
-1.26,-1.78,1
-1.96, 0.39,1
 0.03,-0.56,1
 1.35,-0.12,1
 1.65, 1.65,1
 0.34,-0.44,1
 0.91,-0.38,1
 1.33,-1.70,1
 0.08, 0.13,1
-1.18,-1.70,1
 1.97,-0.17,1
-0.75,-1.84,1
-0.50, 0.94,1
 0.83, 0.46,1
-0.35, 1.85,1
-1.69,-0.83,1
-0.45, 1.25,1
-1.57,-0.72,1
 1.54, 0.80,1
 0.26,-0.83,1
-0.27,-0.56,1
 1.39, 0.17,1
 1.69,-1.84,1
-0.39, 1.86,1
 1.87, 1.52,1
-0.20,-1.59,1
 0.33,-0.34,1
 1.83, 1.60,1
-1.73, 1.40,1
-1.93,-1.41,1
 0.41, 0.12,1
-0.24, 0.16,1
-1.62, 0.13,1
-1.64,-1.95,1
 0.02,-1.87,1
 1.42,-1.74,1
-0.57, 1.36,1
-0.07, 0.78,1
 0.67,-0.56,1
 1.71,-1.62,1
 0.64, 0.56,1
-1.70, 0.94,1
-1.74, 0.00,1
-0.31,-0.81,1
-0.45, 1.59,1
 0.75, 1.72,1
-0.71,-1.60,1
 1.95, 1.18,1
 1.82, 0.99,1
-1.63, 1.87,1
-1.17, 1.70,1
 0.53,-1.42,1
 1.24,-1.45,1
-1.97,-1.49,1
-0.00,-1.11,1
-1.03,-0.43,1
 1.18, 1.82,1
 1.32,-0.33,1
 1.25, 0.24,1
 0.18, 0.09,1
-0.01, 1.08,1
-0.30, 0.29,1
 1.53, 0.05,1
-1.95,-1.78,1
 1.61, 0.78,1
-1.87,-0.32,1
 0.13,-0.74,1
-0.79, 1.89,1
-0.59,-1.35,1
-1.63,-1.75,1
 0.31, 0.15,1
-0.33, 0.11,1
 0.48,-1.84,1
-0.38,-1.76,1
-1.96,-0.88,1
-0.97,-1.66,1
 0.29,-1.69,1
-1.75, 1.26,1
-1.02,-1.80,1
 0.47, 0.72,1
 0.53,-1.41,1
-1.04, 1.85,1
-1.78,-0.53,1
-1.53, 0.70,1
 1.85, 0.65,1
 0.53,-0.59,1
 1.92,-1.86,1
-0.30, 1.80,1
-0.42, 1.81,1
-0.09, 1.60,1
-0.06, 1.82,1
-1.18, 1.60,1
-0.02,-0.57,1
 0.26,-0.11,1
 1.95, 0.69,1
-1.07,-0.29,1
 1.83, 1.90,1
-0.45, 0.27,1
-0.86, 0.46,1
-0.04, 1.84,1
-0.13,-0.82,1
 0.29,-0.32,1
-1.34,-0.42,1
-1.52,-0.90,1
 0.31, 1.85,1
 0.26,-0.93,1
 1.52, 1.68,1
-1.11,-1.92,1
-1.92, 0.86,1
 0.85, 0.22,1
 1.74, 1.40,1
 1.00, 0.25,1
 1.72,-0.89,1
 0.58, 1.80,1
-0.97,-0.13,1
 1.32, 1.39,1
-0.73, 0.40,1
 1.33,-0.40,1
 1.14, 1.98,1
-1.76,-0.87,1
-0.82, 0.45,1
-1.48,-1.61,1
 0.03,-0.58,1
-0.61, 0.03,1
-0.75,-0.02,1
-0.45,-0.37,1
-0.60,-1.45,1
-1.72, 1.70,1
-0.39, 0.30,1
-1.82,-1.17,1
-0.97, 1.54,1
 0.17,-0.71,1
 1.63, 0.23,1
 0.15,-0.75,1
 1.35,-1.89,1
 0.04, 0.86,1
 1.61, 0.71,1
 0.37, 1.16,1
-1.50, 1.85,1
 1.64, 0.91,1
-1.70, 0.38,1
 0.08,-0.34,1
 1.38, 1.86,1
-1.68,-1.61,1
 0.52, 1.74,1
-1.73,-1.35,1
-0.82, 1.67,1
 0.35,-0.57,1
-0.66,-1.46,1
 1.86, 1.89,1
 0.45, 0.24,1
 0.52,-1.50,1
-1.41,-1.71,1
-0.60, 1.84,1
 0.46,-0.42,1
 1.86, 0.20,1
 1.92, 1.12,1
 0.62, 0.23,1
 1.85,-1.85,1
-1.32, 1.84,1
-1.30, 1.61,1
-0.36,-0.01,1
-0.24,-1.69,1
 1.98, 0.83,1
 1.81,-0.08,1
 1.79,-0.53,1
-1.92, 0.24,1
 0.58, 0.31,1
-1.44, 0.50,1
 0.53, 1.25,1
 0.66,-0.63,1
 0.83,-1.87,1
 1.63,-0.69,1
 1.67,-1.46,1
 0.31, 0.34,1
-0.23,-0.19,1
-0.31,-0.04,1
 0.13,-0.27,1
-0.79,-0.45,1
 1.77,-0.29,1
-1.78, 0.13,1
-0.95, 1.87,1
-1.03, 0.36,1
-1.42,-0.22,1
-1.57, 0.26,1
 1.09, 1.62,1
 0.03, 0.41,1
-1.97,-1.80,1
 0.81,-1.92,1
 1.57, 1.38,1
-1.32,-1.98,1
-0.78, 0.12,1
 1.62, 1.78,1
-0.29, 1.27,1
-0.26,-1.28,1
 0.01,-1.58,1
-0.41,-0.77,1
 1.85, 0.99,1
-0.58,-0.65,1
-0.33,-0.41,1
 1.58, 0.93,1
 0.22, 1.31,1
 0.71,-0.42,1
 1.11, 1.79,1
-1.03, 0.34,1
 1.63, 1.71,1
-0.08, 0.44,1
-0.88,-1.99,1
 0.14, 0.89,1
 0.76, 0.45,1
 1.52, 1.94,1
-1.17,-0.28,1
-1.98,-1.21,1
 1.53,-0.64,1
 0.71,-1.95,1
 1.10,-1.91,1
-0.33, 1.11,1
 0.10, 0.27,1
-1.67, 0.28,1
-1.45,-0.24,1
-1.82, 0.36,1
 0.41,-1.30,1
 1.19,-1.93,1
-0.42, 1.35,1
 1.90, 0.90,1
 0.35, 1.02,1
-0.11,-1.24,1
 1.29,-1.72,1
 1.82, 0.65,1
-0.97,-0.94,2
 1.02, 0.98,2
-1.02, 1.01,2
 0.95,-1.03,2
-0.97,-0.92,2
 0.91, 1.10,2
-1.07, 0.97,2
 0.92,-1.09,2
-0.92,-1.07,2
 1.06, 0.95,2
-1.07, 1.06,2
 0.94,-0.94,2
-1.10,-1.05,2
 0.99, 0.99,2
-0.96, 0.97,2
 1.10,-1.05,2
-1.06,-0.97,2
 1.10, 0.94,2
-1.01, 0.91,2
 1.04,-1.06,2
-1.01,-1.00,2
 0.95, 1.08,2
-1.10, 1.06,2
 0.99,-0.96,2
-1.03,-0.91,2
 1.03, 0.95,2
-1.08, 0.91,2
 0.93,-1.10,2
-0.92,-1.07,2
 0.94, 1.09,2
-0.91, 0.92,2
 1.01,-1.00,2
-0.91,-1.02,2
 1.09, 1.06,2
-1.06, 1.08,2
 1.00,-0.92,2
-0.93,-0.94,2
 1.08, 1.04,2
-1.09, 1.07,2
 1.04,-0.93,2
